sentiment,comment
0,我今天翻了一下微博，想起某人了，我突然发现他怎么长的那么丑啊，还丑爆了！还真心感觉他好丑啊，都不知道他帅在哪里了？为我自己以前的目光标准感到悲哀，以前还感觉不错，真是眼瞎
0,@周鸿祎@360奇酷手机看看你们的奇酷社区吧。当初的情怀都不知道去哪里了
1,带着耳机听豆瓣电台忽然跳出来陈绮贞的鱼无限满足。其余五个可爱善良美好的姑娘应该都睡了吧其实我真的不那么怀念高中因为大学也是这样充实而丰富。只是想起来那时候和星宇吃完担担面绕着喷泉和综合楼散步跟阿佘晚自习偷溜出去呼噜呼噜吃小煎饺的时候好有爱
1,［曾国藩对联·8］战战兢兢，即生时不忘地狱；坦坦荡荡，虽逆境亦畅天怀。
1,一碗狍子肉都吃了，姑娘的脸上出了汗，也有精神了，她用感谢的目光望着查林，温柔地说了一句：“谢谢大哥救了我。
0,25分钟讨论说10分钟已经是我无法改变的风格了。。。但是那个不要脸的面试官居然说我没有贡献!MD!主题是我确定的宣传方式我说了好几种最终活动是我说的售后是我总结的居然说我没贡献!长没长耳朵!
0,随岳高速南向北方向的各位～如果看到这辆红车千万躲着点儿！跟疯了似的，我都怀疑司机不是喝了就是high了～特么吓死我了！[惊恐][惊恐][惊恐]#湖北高速交警#荆州·监利县
0,相比于老手，更喜欢思悼想高冷的不流一滴眼泪，但是音乐真的太悲伤了然后我好想给英祖一棒槌怎么可以心理扭曲到这个地步
1,感恩节前的工作日，中午的阳光刺眼而温暖。冷冽的空气里是节日的愉悦和慵懒，让人昏昏欲睡却又充满期待
0,丢了一只口红，颜色很难买到心都随了
0,第一次安排这个事情，显得手忙脚乱，一点头绪都没有。是我太无能了
1,不知道什么时候开始，我越来越不喜欢那些问东问西的人，无论出于好心还是坏，我就是想简简单单就好了
0,时光带走我们的容颜，让我们慢慢变老…想不到自己老后的日子，生日快乐吧！晚安
0,世界如此美好，我不应该如此暴躁。但实在忍不住了。草草草草！！！！！！！！！真的是只有这么脑残的公司才能忍受这么脑残的用户！！！！靠
1,哈哈哈哈，就喜欢这种走在大马路上，四个轮的走的比我还慢。
1,“不管昨夜经历了怎样的泣不成声，早晨醒来这个城市依然车水马龙。开心或者不开心，城市都没有工夫等，你只能铭记或者遗忘，那一站你爱过或者恨过的旅程，那一段你拼命努力却感觉不到希望的日子，都会过去。”愿你所有的不快都会消散，阳光依然美好。早安！
1,阴雨绵绵的早晨，一杯红糖生姜水一快阿胶糕，棒棒哒，美好的一条开始拉
1,“当别人在忙着抄袭的时候，我们早已着眼于产品的自主研发。
0,就真的真的不要在伤心的时候去怀疑对方因为那个时候你想的他妈的全都是你想多了你还以为就是那样的然后去吵吵闹闹最后你们也散了散了他妈的你发现你又后悔了就每天都在想啊想啊想又跑回去找别个扯扯扯扯球不清楚最终还是回不去了醒悟过来也晚了所以你他妈的是不是批过场多嘛
0,别忘了，律师这个行当生来就是拳打脚踢的行业！无厘头的司改让法官落荒而逃！律改，是想把律师弄成俯首听命的人，还是某些人想独步天下，垄断市场？！！！！
1,今晚和雪视频了，她约了我这么久终于看见帅气的我了。然后她看着我做作业，好像很久没见，她脸上的肉又多了。我觉得我连做作业的样子也很帅，把她迷得乱七八糟的。晚安啦
1,想成为一个，连自己都觉得“哇，我真的很不错啊”的人。
1,“给过你票我就开始想念你了，看到你去二楼坐车，我才离开。看到你在一楼徘徊了一下--11.23早”冯先生的动人时刻。
1,和你在一起，一辈子都不腻。看不腻，想不腻，玩不腻，吃不腻，总之，感恩生命中有你。晚安
0,有个傻逼下这么大雨跑来滨江叫老子给她开门啊！我去！老子都要睡了好嘛n
1,“好好努力，期末考个好成绩，努力过六级，相信你”谢谢大学长啦！！！很庆幸认识了一位学习这么好的大哥哥！！！我还是比较容易满足的。一句话就够了！哈哈哈哈哈哈哈
0,最近生活中的下坡路就这样吧没希望
0,怎样才可以逼自己早晨早起呢？最近从来没早起，好罪过！！即使闹钟响后睡得很不踏实，也还是起不来。然后起床后开始自责，明天一定早起……说不下去了，
0,突然发现我的号今天莫名其妙发了两条玛丽苏微博……大概是被渣浪盗号了？渣浪你怎么不去死
0,去年我说合买洗衣机和热水器时某人不愿意，说我不用不合买，于是剩下的几个人买了，但最近我好几次早回来时发现他在用热水器，都特么什么人啊
0,谁能懂我内心的煎熬……我只能拼命伪装坚强！难熬～！
0,我做事人前一套背后一套用得着你的时候好的和亲姐妹似的用不着你的时候对你爱答不理我有脾气我爱发脾气我不和你说话都是我的错行了吧刚刚认识不到两个月我怎么着你了你就这么说我
0,气的我妆也花了还起了一脑门子包，遇到这种领导我上辈子得做了多少坏事
1,【熬过去就结婚】两个人相处时间久了，你会惊讶地发现，你的眼睛竟有点像他的眼睛，他的微笑竟也有点像你的微笑，你在不知不觉中让他改掉了他爱皱眉的坏习惯，你们走路的步伐变得相似，你们说话的语气也愈来愈像，你们爱喝同一杯饮料，你们总能猜到对方下一句话是什么...
1,我滴天啊怎么这么帅啊！我的爱杨洋！！！
1,结婚才可以上床，长大了胸就会变大。
1,学着看淡一些事情，才是对自己最好的保护。
0,明天就要抢回家的火车票了，我回一趟家大概300块钱，土豪我买不起车票，你给我买可以吗
1,东北师大校训，毛泽东题词，为人师表，哈哈，爱我大东师
0,生活中总有太多无奈，就像现在明明生病想早点睡觉，却被楼下街头的打斗谩骂声困扰…
1,新技能打开呀呀呀今天手机里好多帅ken以及两只旺仔
1,今天开始我得努力往变的开朗努力了…要学着说出自己喜欢的和不喜欢的，最近我，喜欢GD！！！
1,老了也要陪你去看美丽的风景，去你喜欢的国度，我们一起潮潮的，稳稳的幸福
0,明明在做饭忙了不得，非要挑事儿来吵架
0,妈的，券商又再骚，我的又萎，每次都这样。
1,居然顺利拿到bachelorofbusinessadministration
0,听说下雨天，被窝和睡觉很配哦。可是我没勇气逃课
0,弹累了弹累了弹累了嘛，讨厌，为什么要写这么长！这么长！
1,你不用给我太多的风花雪月；也不用给我任何的荣华富贵：只要你记得在冬夜为我买一个烤红薯……夏夜为我买一支雪糕；我们就可以一起把这平凡清苦的日子演绎成人间传奇，相守到天荒地老！
0,最烦那些自己不舒服还要把别人都影响到的人
0,大冬天的好想去海边～然而上班生涯茫茫无绝期…每天上6小时班也有惨痛的代价，元旦也得值班…好难过
1,既然不想温水煮青蛙，就好好想想，到底想要什么！但前提是，把每天的生活，心情，工作弄好！状态调整好了，良性周期，就会越来越好！不要学打鸡血，太累！要一步一步，用长计划，钓大鱼，每天心情美美哒，起床上班咯！
0,“我连自己是什么人都还没看清，为什么要匆匆忙忙谈个恋爱祸害别人呢？说白了就是我喜欢的人看不上我，喜欢我的我也看不上，人都是这样吧，永远都是得不到的才是最好的吧。”嗯，就这样吧。
0,为了不迟到，紧赶慢赶，快到教室了通知不用晚自习
1,有个爱你的人不容易，有个懂你的人不孤独。
1,“我努力赚钱，不是因为我多爱钱。而是这辈子，我不想因为钱和谁低三下四！也不想因为钱而为难谁！最近很流行的一段话：没有钱，你拿什么维持你的亲情，稳固你的爱情，联络你的友情，靠嘴说吗？别闹了，大家都挺忙的。—多么现实的一段话。送给自己，努力到无能为力，拼搏到感动自己”共勉、
0,你在北方的大雪天，我在南方的大雨天，你何时归？
1,谁提示我　哪里会是我苦海对岸但我不难过　旁人共我又何干仍会期望　你仍然或者需要我人於哪方　我随时来替你附和从无离开过　假使你仍许可来日再由我　危劫中护航
0,小屁儿你可否知道你有22斤了，匡你睡个觉可是累死妈妈了
0,这辈子最痛恨的就是那些没有师德的人还要去做老师，不仅没有师德，自己都不会做人还怎么教好学生
1,听说@邓超艾特邓超会被赞呐！赞赞
1,“养好受伤的头发保持两位数的体重照顾好挑剔的胃交一堆能一路废话的朋友给自己疲惫的生活找一个温柔的梦想然后彻彻底底跟过往的悲伤道别这就是我接下来要做的事情#寻找川大最美银杏#
1,16号是个好日子，一早就接到要还钱的电话，10万进帐呢，好开心
1,这让我相信了、世界上还有真爱图……
0,强迫症大半夜睡不着觉洗完澡洗完衣服晾完打扫房间打扫厕所刷马桶的也就我了强迫症和洁癖?泡完脚捂被窝还是睡意毫无明明腰酸背痛可就是睡不着
0,就想骂人、特别想骂人、非常想骂人、急需要骂人，总之各种需要骂人...
1,每天准时下班回家教你英语陪你玩看你老爸臭美?日子真的简简单单的真好
1,一大早就接到满满的祝福，谢谢你们
0,你已经做了狗就别指望我把你当人看
0,“依稀记得小时候爸妈总是在八九点钟电视剧还没看完的时候就催促我们去准备上床睡觉然后小时候的我们因为害怕还不能违抗父母哪怕心里一百万个不愿意也会乖乖上床把眼睛闭上这一觉啊没有噩梦没有思念的人没有被眼泪弄湿的枕头可是不知怎么那样的日子再也回不去了”沁阳市
1,幸福，我们一起，只想要！那细水长流的幸福：一起写幸福好吗……
1,生活是自己的，凭什么要委曲求全于他人
1,这些食品性味多甘寒性凉，都有滋补机体阴气的功效。
0,以后我宁愿花50元坐出租车也决不花10元做摩的！卧槽
0,想说最近的快递都被那把火烧死了嘛
0,时间真的过得好快，以前都是整天打打闹闹现在好多同龄的朋友都在谈婚论嫁了
0,“最闹心的烦躁是你根本不知道自己究竟在烦什么，无缘无故就全身负能量爆棚。一大早如何破？
0,你说的都是对的没关系只要相信错的也是对的你找你妈我减我肥
1,今年的生日農历和國历都是同一天，18年一遇吖！
